wavelength,abs1,abs2,abs3,abs4,abs5,abs6,abs7,abs8,abs9,abs10,abs11,abs12,abs13,abs14,abs15,abs16,abs17,abs18,abs19,abs20,abs21,abs22,abs23,abs24,abs25,abs26,abs27,abs28,abs29,abs30,abs31,abs32,abs33,abs34,abs35,abs36,abs37,abs38,abs39,abs40,abs41,abs42,abs43,abs44,abs45,abs46,abs47,abs48,abs49,abs50,abs51,abs52,abs53,abs54,abs55,abs56,abs57,abs58,abs59,abs60,abs61,abs62,abs63,abs64
846.2,0.004456512,0.004082629,0.004019422,0.000247061,0.001757536,0.004649959,0.003188059,0.003040065,0.001429779,0.002355799,0.004612762,0.004461784,0.00373012,0.002163923,0.003019875,0.000820957,0.002758877,0.00501933,0.001885508,0.002168339,0.003186122,0.002726816,0.002640871,0.000361395,0.002314932,0.003656163,0.003009366,0.003400872,0.005122421,0.004628029,0.001094559,0.004444303,0.003219047,0.00320964,0.005248053,0.001388448,0.002544721,0.001922473,0.003598557,0.003498042,0.001607823,0.001220133,0.004820719,0.001483791,0.003072979,0.003166756,0.00283904,0.000658363,0.004083738,0.005273906,0.00373566,0.004806001,0.001022426,-0.000276675,0.003518254,0.004268698,0.001634288,0.002316589,0.00283434,0.002250878,0.002454393,0.004372721,0.001673712,0.003274943
847.1,0.005396894,0.003431492,0.004023402,0.001610853,0.002963144,0.004121483,0.001717511,0.003846466,0.002738993,0.00289331,0.004885222,0.004756077,0.002203605,0.005356763,0.004331892,0.002791349,0.002627099,0.004897471,0.00152549,0.004448119,0.003748724,0.002107891,0.002149106,0.000241552,0.002946516,0.005116333,0.003726791,0.004714892,0.004677884,0.004210693,0.002341126,0.004777506,0.002102359,0.002995571,0.006069083,0.00105533,0.003193789,0.001838845,0.003218745,0.001839121,0.002380703,0.002107615,0.004392504,0.00346978,0.002670303,0.003279757,0.003051007,0.000743091,0.002927948,0.00525283,0.004222367,0.004055352,0.001522175,0.002239295,0.004805059,0.004195407,0.002589993,0.002449624,0.00334577,0.004008677,0.004352466,0.003888402,0.001827235,0.003432601
848,0.005450341,0.004403509,0.004267394,0.003217841,0.004244805,0.005393577,0.004015916,0.004658839,0.003423207,0.005006218,0.00325874,0.00512021,0.001558449,0.004639021,0.005857129,0.003208661,0.003990275,0.004134388,0.002065091,0.004866842,0.003557108,0.002627886,0.003019525,0.001961052,0.002813794,0.003885217,0.002017646,0.004933592,0.00550012,0.003920047,0.0030846,0.005108195,0.002811293,0.003681025,0.004135224,0.000535322,0.003167489,0.003642315,0.002408734,0.00155346,0.003497251,0.003383963,0.003951816,0.004302534,0.003114917,0.002031241,0.002468441,0.00217748,0.002228551,0.00553508,0.005730072,0.003569359,0.001163695,0.004034591,0.004158923,0.003169714,0.003123261,0.001777172,0.003347784,0.004023999,0.005424615,0.004009227,0.002723748,0.003830329
848.8,0.005297797,0.002031827,0.004557808,0.005038264,0.005062694,0.003676017,0.002135016,0.004182961,0.003608003,0.004677591,0.001087802,0.00575854,0.001783156,0.003429481,0.005178123,0.001945668,0.003528526,0.002918106,0.001946783,0.005863463,0.00248465,0.002903296,0.001912213,0.00261224,0.003202098,0.002858312,0.002948565,0.004576601,0.004488814,0.004438338,0.003032687,0.00510566,0.001586439,0.004321143,0.003232017,0.001043562,0.004045103,0.004046784,0.00198526,0.001421556,0.002346493,0.003512577,0.002042981,0.005244417,0.002532387,0.00271082,0.002363237,0.002221492,0.001475582,0.003269209,0.00553387,0.001922249,0.00195459,0.002857195,0.002099594,0.002018163,0.002479346,0.001250889,0.002777297,0.002595207,0.003550353,0.002815009,0.003519852,0.002898267
849.7,0.004354415,0.002293457,0.0046949,0.005162512,0.004050071,0.00452321,0.001750799,0.004169861,0.003911957,0.004154038,0.002386593,0.004399364,0.003789414,0.00248594,0.00436968,0.000965007,0.002309776,0.004362047,0.003921276,0.005337005,0.002665837,0.004539329,0.002594883,0.005784888,0.00407267,0.00206872,0.002728072,0.004001486,0.005576763,0.004427353,0.002897364,0.00471527,0.002812006,0.00581552,0.001972279,0.002049318,0.004856469,0.004405584,0.00265739,0.002572079,0.002110058,0.003561644,0.001955973,0.004052048,0.001971155,0.004101486,0.002898209,0.003871858,0.00230021,0.003778969,0.006042488,0.003354582,0.001771312,0.002833132,0.003060238,0.002245912,0.002806935,0.003594377,0.002397849,0.001697132,0.002720187,0.003331738,0.003653641,0.004127196
850.6,0.003341069,0.0011716,0.003667369,0.003819193,0.003068294,0.002633692,0.000188278,0.004142139,0.003795788,0.002347422,0.002453257,0.002127868,0.004060166,0.002570787,0.002974559,0.001560726,0.000292455,0.003896553,0.001465328,0.004686637,0.00322561,0.00494469,0.002328079,0.004915501,0.004306703,0.003299158,0.003128991,0.003230171,0.003745557,0.004791327,0.002605227,0.005111276,0.0028948,0.003854588,0.003298303,0.000528646,0.003670507,0.003586627,0.001856707,0.003923675,0.002014437,0.00270657,0.001989424,0.003549256,0.00071055,0.003627709,0.001957591,0.002956897,0.001723462,0.002441876,0.002970571,0.003397811,0.001285946,0.002278586,0.002957751,0.002948636,0.002901066,0.003440587,0.003113887,0.00067796,0.002164548,0.002440453,0.004494198,0.003214494
851.5,0.003342554,0.002274719,0.003366775,0.00360675,0.003337652,0.003001587,0.001226145,0.004042909,0.00435695,0.002147894,0.003851188,0.001724835,0.004832921,0.003549052,0.003871684,0.003481843,0.00059191,0.004522584,0.002687661,0.003951947,0.004426607,0.005062707,0.001967354,0.005201101,0.004671796,0.003432813,0.00316267,0.003634159,0.00427719,0.00457781,0.002892119,0.003999303,0.003900554,0.003827229,0.002538841,0.000498516,0.002361879,0.005116844,0.002169172,0.002622888,0.00387919,0.002407335,0.000867625,0.003437715,0.003113676,0.004475749,0.002754747,0.003121169,0.003012823,0.004255519,0.002432367,0.003509533,0.000776751,0.002970472,0.003612232,0.004018651,0.003958876,0.00359319,0.003055178,0.001808724,0.003321794,0.004496853,0.004341055,0.004207268
852.3,0.002805885,0.001513892,0.003491371,0.002378296,0.004375853,0.001293983,0.001371157,0.00260927,0.003951112,0.001315532,0.002123521,0.003407967,0.003700976,0.004631954,0.003014574,0.003736994,-0.000312486,0.002504134,0.002019669,0.002674993,0.003951405,0.004842697,0.001313203,0.00390951,0.002444568,0.003008435,0.001829824,0.003879923,0.002916355,0.004808643,0.003185049,0.003699805,0.00252954,0.003308781,0.003452154,0.000719832,0.002103682,0.004938711,0.00248603,0.002222437,0.00536148,0.001281171,0.000570962,0.003627778,0.002801794,0.002672948,0.003332185,0.002324586,0.003102874,0.002835983,0.000178096,0.0016558,0.000804466,0.001897762,0.003681943,0.004358257,0.002063132,0.001274182,0.002321959,0.001828367,0.002966046,0.006025697,0.002904956,0.002092304
853.2,0.00480249,0.003773813,0.003842552,0.003360418,0.004281025,0.002048515,0.003042644,0.002240369,0.00469975,0.002229741,0.003291459,0.004487518,0.004220816,0.004041722,0.003342067,0.004892482,0.001521502,0.002854871,0.002683432,0.003240856,0.003200319,0.002821464,0.00268225,0.003821218,0.002871427,0.002957175,0.002502903,0.005596426,0.004617813,0.004849414,0.005277013,0.003307144,0.003282876,0.004001407,0.002312114,0.002428468,0.001823712,0.005165244,0.003896189,0.002516492,0.005176836,0.00106284,0.001545671,0.004449238,0.003227244,0.004097755,0.004214885,0.003205349,0.00439761,0.004405621,0.001583401,0.002456527,0.001269575,0.001780652,0.00528831,0.004358151,0.002113146,0.00305063,0.001625556,0.004330859,0.003553444,0.00645024,0.002060909,0.004373875
854.1,0.003620956,0.003456247,0.002853249,0.003241138,0.002295142,0.001526781,0.001390678,0.002992213,0.004160604,0.000897177,0.003369409,0.002917773,0.003560836,0.00372799,0.000814434,0.002445019,0.001746131,0.002488194,0.002290346,0.003390141,0.00271853,0.002292444,0.003555726,0.00358849,0.001307243,0.002070422,0.001478617,0.004141641,0.004902887,0.004077537,0.005433565,0.002394955,0.001388286,0.003428601,0.002975103,0.002499288,0.002526575,0.004084459,0.003959285,0.002564659,0.004288846,0.001759003,0.003330053,0.003750242,0.001750921,0.001858393,0.003915664,0.004605701,0.003818207,0.002648936,0.001814982,0.002263974,0.001837435,0.000771127,0.005704736,0.002858951,0.000498541,0.003317135,0.001241463,0.002447418,0.002260677,0.0049451,0.00262974,0.001981465
855,0.003742795,0.002556219,0.002747892,0.002976069,0.001215361,0.001903286,0.001838198,0.004584896,0.003212261,0.002932062,0.004273065,0.001897837,0.001734683,0.002169492,0.001460578,0.003184628,0.002646586,0.002597155,0.001960814,0.002707852,0.001830025,0.001007141,0.003038899,0.00204712,0.001747697,0.001708354,0.002102849,0.004245059,0.003371414,0.002934187,0.00464278,0.001927205,0.001732867,0.004759486,0.001005932,0.002438588,-0.000205439,0.003597183,0.003343163,0.00309931,0.001734683,0.001018924,0.002823128,0.00458581,0.001724393,0.000460925,0.00214041,0.005684488,0.004295287,0.001723485,0.002091945,0.001922058,0.001188761,0.002312807,0.003935905,0.001977771,0.000868786,0.002804015,0.001281867,0.002295231,0.00222766,0.001564633,0.003712088,0.002521048
855.9,0.002150791,0.002062886,0.002756845,0.002064107,-0.000332084,0.001771522,0.000591286,0.004712421,0.002796586,0.003578995,0.003429565,0.001516014,0.001022804,0.003145849,0.000789646,0.003343849,0.002343146,0.002409422,0.002165139,0.002734836,0.001825814,0.002521532,5.66E-05,0.001538266,0.001486753,0.002057087,0.001935943,0.002367884,0.002308944,0.003777193,0.002565224,0.001911535,0.000375992,0.0034164,0.001866995,0.002390179,0.001624541,0.002963842,0.001639786,0.001608382,0.002156897,0.001813003,0.00156875,0.003688958,0.001024631,0.000671289,0.002095848,0.004818371,0.003341706,-5.88E-05,0.001065432,0.000566042,0.001380699,0.002397815,0.003090474,0.001230804,-0.00026743,0.001586127,0.001395326,-0.000159652,0.000915646,0.000200916,0.004623996,0.001630944
856.7,0.002640736,0.003307948,0.002930596,0.00375825,0.001256442,0.001695433,0.003483215,0.003737016,0.003062693,0.003756711,0.002543443,0.002444024,0.000589012,0.004312541,0.003769945,0.004579777,0.002656084,0.002029411,0.002084588,0.001663274,0.002363033,0.00301968,0.000345592,0.002613725,0.00279516,0.00312384,0.001431802,0.002472252,0.000570071,0.004183759,0.001395377,0.003733631,0.001970257,0.004128931,0.001515681,0.00348383,0.001302953,0.002739279,0.002065582,0.002371316,0.002027266,0.002534237,0.001687776,0.002128429,0.001202288,0.002875618,0.003993429,0.003430935,0.002246789,0.000663256,-9.48E-05,0.000570376,0.0004653,0.003196368,0.000789164,0.003840425,0.001658374,0.002324384,0.003625018,0.002012246,0.002502016,0.000936816,0.004708059,0.00353058
857.6,0.002963721,0.005113762,0.002319427,0.004318129,0.002706319,0.002642992,0.003740233,0.00364317,0.004737385,0.002333864,0.002423568,0.001998559,0.001649098,0.003017866,0.003996707,0.005216102,0.003681068,0.001798482,0.003082786,0.002266598,0.004435097,0.003460504,0.002153283,0.002475495,0.003537196,0.004409787,0.002046751,0.004082129,0.002342158,0.006124611,0.002169864,0.005708969,0.002617479,0.002023422,0.005280115,0.00452431,0.003466972,0.002226367,0.003334562,0.00176627,0.00213394,0.004490043,0.002248171,0.0015663,0.001491488,0.006089598,0.005487372,0.000739794,0.002851762,0.003044633,0.00191907,0.002035393,0.001635298,0.003569848,0.002285948,0.003204654,0.002538183,0.002745058,0.005841175,0.001781302,0.003661965,0.003043094,0.00421415,0.003498078
858.5,0.003859541,0.004036731,0.003056275,0.003709666,0.004920976,0.003066477,0.004145188,0.003552107,0.00455819,0.002094992,0.002790188,0.003555821,0.00198057,0.002522412,0.00455819,0.003928611,0.003844055,0.002124605,0.003644964,0.002403865,0.00578867,0.002169953,0.004678878,0.00255823,0.00360039,0.003801628,0.002998161,0.004166572,0.001967619,0.006001197,0.002881029,0.006031699,0.003888654,0.003717097,0.00491694,0.005020648,0.003430803,0.002906987,0.00511413,0.00274045,0.000109694,0.004762666,0.004235072,0.001478212,0.003149645,0.004915388,0.005827558,0.000580347,0.00261505,0.003557059,0.00365518,0.003308296,0.002281339,0.003856134,0.002843331,0.002197411,0.004707737,0.004469789,0.005760051,0.002805018,0.00384963,0.003320359,0.002683923,0.002540938
859.4,0.004928134,0.002552076,0.003535966,0.002565708,0.006308216,0.002745762,0.00305739,0.003617644,0.004005122,0.002725304,0.003809009,0.005189586,0.002709497,0.001835104,0.003837286,0.003485974,0.003295681,0.002705468,0.003282336,0.002973647,0.004995118,0.000870486,0.004605199,0.00069707,0.002797219,0.00353255,0.005070215,0.006829812,0.002473386,0.004255131,0.003732577,0.004509642,0.004241446,0.001588957,0.005461175,0.004250777,0.002447676,0.003212203,0.005079252,0.003305613,0.001218144,0.003631931,0.003600562,0.002359405,0.003455857,0.004450201,0.004056729,0.001116844,0.002132151,0.003423879,0.00649483,0.004000459,0.00269555,0.003692813,0.005094834,-0.000279494,0.003608016,0.00281768,0.004816933,0.002037755,0.003574474,0.002975508,0.003435055,0.002076439
860.2,0.003983416,0.002446345,0.003965848,0.00288549,0.006381601,0.001729467,0.004109555,0.002832606,0.002903641,0.002702459,0.002324751,0.004875015,0.003694879,0.002353818,0.003617759,0.001737582,0.002702146,0.003527803,0.001333271,0.002108843,0.003894012,-0.000382416,0.003250844,0.001172712,0.002287249,0.003924752,0.004528396,0.005080037,0.003055136,0.002466978,0.004057777,0.002516378,0.00473514,0.001736645,0.003522475,0.002318813,0.002966549,0.003864528,0.002944639,0.003996593,0.002880483,0.002565471,0.0036861,0.001427763,0.002888619,0.002500432,0.003964593,0.002127586,0.000526088,0.001806252,0.004661606,0.002329752,0.001604018,0.002664298,0.003079242,-0.001329004,0.001885236,0.002989711,0.002793808,0.004231649,0.00310836,0.00189835,0.003280912,0.001292424
861.1,0.00256689,0.00348623,0.002196168,0.003354777,0.006120831,0.001677501,0.00412827,0.003497292,0.003657559,0.003214203,0.002548914,0.002522424,0.004108647,0.002073925,0.003303596,0.00191865,0.003409755,0.003017161,0.000863118,0.000858406,0.002924986,0.001890624,0.003363307,0.002955604,0.003489707,0.00535521,0.004785208,0.005265711,0.003614562,0.002547337,0.004671424,0.00082825,0.003505825,0.000528061,0.003479278,0.001862286,0.003474537,0.003564932,0.00292183,0.004014342,0.004102317,0.002362891,0.003195569,0.001253768,0.002278734,0.00364839,0.003476117,0.003606343,-0.000438919,0.001610154,0.004532958,0.002339565,0.000966168,0.00359275,0.002830307,0.000472505,0.001274521,0.00204652,0.003527634,0.003928598,0.002537876,0.002522109,0.00275584,0.001073328
862,0.001309444,0.005003817,0.002903122,0.002600753,0.00425135,0.00405104,0.003809575,0.004918863,0.004101269,0.003774087,0.001742954,3.94E-05,0.004275995,0.00280486,0.002651133,0.002807093,0.004215185,0.001826971,0.002470365,0.002605854,0.003066195,0.002695778,0.002807093,0.00240184,0.00384187,0.004510675,0.003513604,0.003512007,0.004653209,0.004518681,0.004358263,0.000952275,0.003960515,0.002468134,0.003249765,0.002335556,0.003411052,0.003381026,0.002973641,0.003304692,0.004090391,0.003327367,0.003998258,0.001497044,0.003305969,0.002488853,0.003374318,0.003212087,0.000374563,0.00203581,0.002149505,0.002690995,0.001695861,0.004042083,0.002779023,0.001488457,0.000933217,0.003140891,0.001953027,0.004798353,0.003427983,0.002722568,0.002040905,0.000876049
862.9,0.002205827,0.005951739,0.001278242,0.00117258,0.00166471,0.004263182,0.002374399,0.00540984,0.004898505,0.003315012,0.003312423,0.000491221,0.004218741,0.0035951,0.002468724,0.002252,0.003521903,0.000944268,0.00449357,0.001706311,0.003232154,0.002856576,0.003267108,0.002649032,0.003778793,0.002229398,0.004152575,0.003295591,0.003621661,0.005322354,0.004509799,0.001785008,0.000985156,0.003602874,0.002125117,0.002200661,0.003296886,0.002496831,0.004681216,0.003661829,0.002360833,0.00314737,0.003567893,0.002551437,0.002879859,0.002562746,0.002735658,0.002468078,0.001610861,0.000691945,0.002244574,0.003978449,0.00184275,0.004176251,0.004113333,0.002206796,0.003141869,0.002266854,0.001561533,0.003198497,0.002253615,0.003006639,0.002147392,0.000258768
863.8,0.002198528,0.005480745,0.002671329,0.001477875,-9.17E-05,0.005343929,0.002959059,0.002475794,0.003993579,0.002595004,0.002500681,0.001629165,0.003791864,0.003206306,0.001144112,0.002992171,0.002404742,0.000769832,0.004109591,0.001528844,0.002504611,0.001862903,0.001898547,0.000882376,0.004022825,0.001457293,0.00249184,0.003165307,0.002964305,0.005120171,0.002596969,0.003160388,0.000178886,0.004554536,0.002489875,0.002101674,0.002596314,0.001590603,0.004049773,0.001316514,0.00134852,0.002464661,0.002909889,0.002241072,0.003222707,0.002828934,0.00303053,0.001097759,0.002478741,0.001630473,0.002100365,0.002971189,0.001327291,0.002784367,0.002681485,0.002101347,0.00248529,0.001854728,0.001689304,0.003499971,0.002934801,0.003134806,0.00191032,0.001373343
864.6,0.002252509,0.005507545,0.002745258,0.001475341,0.000121606,0.003221605,0.002943977,0.001412737,0.00444628,0.002196429,0.002286691,0.002053111,0.002212688,0.004553691,0.001686736,0.002094244,0.000282458,0.001757334,0.0027529,-0.000238524,0.003087922,-0.000396214,0.001053852,0.000567314,0.002997494,0.002781473,0.004153536,0.003805368,0.002995832,0.003641209,0.002377635,0.003081605,-0.000204867,0.002199415,0.001168702,0.000710142,0.003314076,0.001927746,0.004483304,0.001040283,0.000226301,0.001077018,0.002508775,0.002308927,0.002373984,0.002898443,0.002704064,0.001772251,0.001614492,0.000399087,0.002199415,0.002670513,0.001130636,0.001751368,0.002124764,0.002226957,0.001548224,0.000698569,0.002791441,0.002913731,0.001287226,0.003148773,0.00103929,0.001879666
865.5,0.002642182,0.004742693,0.005427587,0.003949945,0.002509143,0.003681425,0.002327913,0.003060332,0.004595205,0.003296578,0.001913144,0.003467131,0.002896981,0.006316321,0.0016626,0.002328248,0.002243521,0.002148767,0.001934559,0.003605839,0.003573257,-0.000525595,-0.000376174,0.000779992,0.002904694,0.003391247,0.003660931,0.005139948,0.002762187,0.002507467,0.002554043,0.004064259,0.001769624,0.002354037,0.003262677,0.002469272,0.00372779,0.003763408,0.004147996,0.001645211,0.001798391,0.001448297,0.004109993,0.003054628,0.004329987,0.003354988,0.001992452,0.002820525,0.001723467,0.002965064,0.003125085,0.003097908,0.002533268,0.002625089,0.002781297,0.002200996,0.001429246,0.001246462,0.003972469,0.003189177,0.001587031,0.003607854,0.00163752,0.004212239
866.4,0.004519483,0.004299108,0.006054321,0.004327669,0.004404861,0.00365529,0.001929001,0.006301205,0.004701172,0.004278369,0.001652146,0.002862276,0.003629149,0.006037935,0.003830844,0.002985644,0.001708585,0.003427888,0.002919211,0.004904727,0.004470161,-0.000380482,-2.08E-05,0.001243103,0.001273827,0.002839911,0.005464825,0.006070366,0.003961282,0.00265866,0.003723194,0.003268099,0.002765707,0.003445872,0.003327122,0.003582983,0.004415743,0.003928329,0.004106372,0.003371904,0.002733861,0.002122126,0.004870681,0.004305228,0.004113509,0.002247991,0.001191789,0.003673962,0.001859348,0.002978865,0.002469697,0.003948032,0.003444175,0.002364415,0.004204939,0.001314346,0.001622747,0.001748806,0.003053444,0.002825679,0.000762607,0.004328349,0.002557396,0.00365495
867.3,0.004097385,0.004259459,0.005336452,0.004975781,0.003645476,0.004165023,0.002282308,0.006130087,0.005037019,0.003737398,0.003103943,0.004481722,0.005286877,0.004521927,0.004129657,0.0031519,0.005676059,0.00331088,0.004140988,0.006249102,0.003876004,0.003354404,0.000515303,0.004197644,0.001469733,0.002764971,0.003567632,0.00540084,0.004660096,0.00309538,0.004123821,0.004274571,0.003436666,0.004901482,0.004849893,0.004648409,0.006132846,0.003021059,0.003399303,0.00337771,0.00491524,0.002128831,0.004995046,0.005021881,0.003852328,0.002180781,0.001960375,0.003552545,0.002731773,0.003686633,0.001960375,0.003726421,0.00366331,0.002202657,0.00581563,1.85E-05,0.00382831,0.002893681,0.002953256,0.001151811,0.003887328,0.004192836,0.003575519,0.004528801
868.1,0.004966717,0.003818271,0.004842978,0.003050632,0.002956156,0.005014345,0.00271366,0.004260556,0.004582406,0.003062746,0.003205367,0.004271662,0.004056875,4.99E-05,0.003645642,0.003863693,0.004879818,0.003331411,0.004198088,0.004790156,0.003438092,0.003714962,0.002444339,0.002309224,0.00236831,0.002848902,0.00534093,0.004220298,0.005564359,0.005000786,0.003300243,0.003715656,0.003680301,0.004029124,0.004247715,0.004252573,0.005981248,0.001470097,0.003046825,0.001739504,0.004994528,0.002786637,0.002717118,0.003907732,0.002079174,0.003795042,0.002325808,0.005096055,0.003016023,0.002665592,0.00224289,0.002871734,0.003687579,0.000130033,0.004027389,0.000685252,0.003972239,0.002674582,0.001422511,0.000419594,0.003110165,0.004945164,0.003890046,0.00343151
869,0.005252391,0.003527186,0.004086037,0.003774228,0.001710629,0.004329531,0.003397405,0.004143297,0.00532777,0.001727398,0.005204141,0.003726142,0.00384584,6.72E-06,0.003303426,0.004619934,0.005150263,0.00278235,0.004853523,0.002651041,0.002505072,0.002539722,0.001640765,0.002959243,0.002144036,0.002882522,0.004596371,0.003800554,0.005582888,0.002842241,0.003206312,0.004997468,0.003956089,0.003018106,0.00462943,0.004339021,0.005694637,0.003411083,0.002893732,0.001144706,0.006020884,0.00358367,0.002371048,0.002923508,0.003272571,0.003665077,0.003095201,0.006102749,0.003633846,0.001703642,0.00264684,0.002485474,0.003717718,-0.000600779,0.002722118,0.001717616,0.004041078,0.004854227,0.001829423,0.001371196,0.003792481,0.004934816,0.003859532,0.003774228
869.9,0.006432958,0.003219339,0.004409748,0.005375264,0.001234662,0.005639446,0.00161575,0.00366465,0.004249748,0.00149881,0.003833668,0.002180401,0.003009438,-0.00010725,0.002157405,0.004238728,0.002757833,0.002360169,0.003033189,0.001082533,0.001818261,0.001563458,0.001538375,0.002843575,0.002365832,0.001690311,0.005439423,0.003070058,0.003853202,0.002088069,0.00418683,0.004784022,0.001648258,0.002506373,0.003722521,0.005085954,0.00461997,0.003776138,0.003500666,0.000197638,0.003548577,0.004605027,0.002156697,0.002000354,0.003359093,0.004531031,0.003782885,0.005402352,0.003440695,0.001644371,0.003342774,0.002520182,0.00363199,0.000890947,0.000364256,0.004160529,0.004421128,0.004831363,0.002160589,0.003367962,0.001250549,0.005140808,0.002945283,0.005738957
870.8,0.006794877,0.003111979,0.003504468,0.006967375,0.002476912,0.004964316,0.003913869,0.005220557,0.003026483,0.002486957,0.005118042,0.000778399,0.004100349,0.002237702,0.00154198,0.004613043,0.002594235,0.002155605,0.004153284,0.001333695,0.000826999,0.001477551,0.001208843,0.003946263,0.002304754,0.001942726,0.004567262,0.002135531,0.00192302,0.00224559,0.00417129,0.00410611,0.002351732,0.003330464,0.002257063,0.004476434,0.004012139,0.003690413,0.00403734,-0.000633278,0.00397794,0.005547754,0.002767226,0.002249892,0.004498779,0.002147718,0.004208386,0.004198302,0.002919458,0.001745709,0.003884356,0.003876798,0.003069947,0.001118,0.000626916,0.004836613,0.004206946,0.006276707,0.003662355,0.003852326,0.001890776,0.003229113,0.002310491,0.005375457
871.7,0.006106843,0.002746551,0.003507709,0.005417192,0.002765091,0.004766982,0.002670218,0.003975179,0.001846673,0.003728811,0.003929977,0.000732582,0.004264367,0.002798902,0.001317349,0.001509064,0.002651318,0.002061849,0.0033486,0.003095674,0.002333421,0.002754549,0.000734029,0.003204832,0.003165168,0.001519939,0.004985803,0.00174402,0.001877146,0.004234454,0.002959264,0.002871621,0.003460371,0.003498969,0.000411023,0.003952213,0.003453452,0.002328337,0.003806788,0.000755378,0.003236858,0.002775997,0.002354123,0.002731283,0.004055024,0.001981282,0.004154941,0.004487679,0.001615286,0.002002329,0.004351926,0.004775017,0.00213735,0.002992726,0.000781795,0.004652318,0.003876397,0.003954036,0.003893527,0.004093311,0.001242716,0.001500002,0.001572867,0.00562207
872.5,0.00492336,0.001937985,0.003213868,0.003696976,0.003854324,0.002064597,0.004444053,0.005354745,0.000810015,0.005126986,0.003014816,0.001485786,0.003506909,0.001660668,0.001608599,0.001736583,0.003554787,0.001540039,0.005251203,0.005474959,0.003600827,0.001645267,0.001369969,0.00100696,0.004341097,0.002400941,0.004626408,0.001966974,0.000533417,0.005218297,0.001243193,0.001184214,0.00443372,0.002800413,0.001489818,0.002294796,0.00377767,0.00106152,0.00395827,0.001486885,0.003021069,0.002173257,0.001849929,0.002267621,0.004120875,0.001671303,0.003890076,0.003842898,0.002821003,0.001773261,0.004627885,0.00370545,0.002908888,0.002766956,0.001550304,0.003036887,0.001917437,0.003967118,0.003633243,0.002481027,0.001327828,0.001302179,0.001441801,0.001734015
873.4,0.003003384,0.002169753,0.003554578,0.003284094,0.002700229,0.003351328,0.004618084,0.004791365,0.003320495,0.004375608,0.002574131,0.002194575,0.002283874,0.002734727,0.002852708,-0.000772589,0.004382683,0.001634743,0.004254979,0.004443011,0.004094192,0.001518942,0.002759582,0.003706242,0.005349312,0.004011589,0.003588772,0.00275513,0.001979369,0.005116125,0.00369323,0.001986035,0.005420599,0.002372821,0.001066393,0.003874324,0.004213288,0.001891613,0.003220584,0.003093221,0.002780728,0.002251636,0.00228091,0.003170452,0.004105728,0.003867257,0.004594985,0.005367599,0.003209814,0.001773893,0.002484031,0.003470963,0.004459025,0.003935697,0.002808554,0.004231155,0.002119371,0.002650527,0.003554207,0.003193103,0.003169709,0.004028332,-0.000221748,0.002682796
874.3,0.003694642,0.003893928,0.003553848,0.00328886,0.004077936,0.004698369,0.00491051,0.00556636,0.00339289,0.00312239,0.0032391,0.003117902,0.002572557,0.003977865,0.003101071,0.001156515,0.006207381,0.00134421,0.005190393,0.005425334,0.003430691,0.001585278,0.004708129,0.002554627,0.005948676,0.006238647,0.002518769,0.002524372,0.002639053,0.004586145,0.005848549,0.002361928,0.00584742,0.002684635,0.001882047,0.003898424,0.00439742,0.002236869,0.003629107,0.002670437,0.003357712,0.005049865,0.004216275,0.003773296,0.003098079,0.005129517,0.004429306,0.004981872,0.005013426,0.002543795,0.003747076,0.003499565,0.005576892,0.003540744,0.002197306,0.003605891,0.002623362,0.002501215,0.00540691,0.003249575,0.004484831,0.005194527,0.000240063,0.000938013
875.2,0.003965263,0.004415853,0.004412827,0.003593652,0.005943089,0.006837446,0.004578512,0.006028115,0.004575485,0.004846845,0.005063448,0.002689744,0.004086181,0.006943569,0.002944096,0.002307178,0.006454631,0.00279825,0.005671424,0.004763943,0.003857599,0.003638198,0.004889248,0.005142619,0.005639563,0.006668616,0.001244466,0.003146554,0.005129738,0.005190355,0.006981993,0.003276674,0.005848594,0.004055948,0.001490083,0.006596769,0.004848359,0.003180494,0.00249616,0.003678973,0.003799056,0.006212646,0.006592208,0.006872818,0.003567228,0.008158411,0.004539922,0.006569402,0.005439732,0.005040722,0.005016862,0.00586567,0.005189219,0.005141482,0.00372164,0.004510793,0.002093826,0.003674065,0.006680021,0.004438167,0.005156257,0.006579284,0.001170507,0.001582507
876.1,0.005967486,0.005458084,0.004956937,0.00279958,0.006198986,0.006596239,0.003160175,0.006384889,0.003706595,0.006616995,0.004948896,0.002640723,0.005560837,0.007580949,0.003691322,0.004061448,0.007278257,0.003200218,0.007377206,0.005695833,0.004295375,0.005313198,0.002527996,0.002523808,0.004558502,0.006056923,0.002281699,0.00388876,0.006573562,0.005636767,0.00509979,0.003424904,0.004731074,0.004205535,0.003537101,0.005539364,0.006065369,0.00393842,0.002993563,0.004672905,0.004060302,0.007102361,0.007879998,0.006493625,0.002864358,0.00739954,0.005139245,0.005235792,0.005490288,0.006030052,0.004327875,0.005767567,0.004876915,0.004897589,0.003020247,0.002634629,0.001422468,0.005947912,0.005884207,0.004974935,0.002552748,0.004158903,0.004465165,0.001566822
